age,gender,subscription_type,watch_hours,last_login_days,region,device,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
1.171721328078568,1,2,0.8009109376318377,0.3342846179629343,1,2,4,-0.723204661185821,-0.13040908877091653,2
0.010356857503127785,0,2,-0.7143388388128177,1.5914018199350815,1,3,4,-1.429702558467976,-0.42706932946067594,5
0.39747834769494117,2,0,0.1360478778289752,0.3342846179629343,1,4,1,0.6897911333784886,-0.25021418597255013,1
-0.8284063712458013,0,1,-0.9250467024624623,1.7056852019325495,4,2,1,-0.016706763903666186,-0.44988934797527286,0
0.4619985960602434,2,0,-0.09648629838995544,0.5628513819578701,1,3,0,-0.723204661185821,-0.31296923688769157,3
1.429802321539777,1,2,0.41643204698826325,1.0771266009464757,5,0,2,-0.723204661185821,-0.2673291998584978,0
0.7845998378867546,1,0,-0.8033230362106757,-0.4085573650206072,3,3,0,1.3962890306606435,-0.40995431557472833,2
1.429802321539777,2,0,-0.2987994264360286,-1.3228244210003506,0,2,1,0.6897911333784886,0.11490611026099996,4
-1.2155278614376146,2,0,1.9954818140200623,0.2200012359654664,4,4,1,1.3962890306606435,0.12061111488964919,6
-0.8929266196111035,1,2,-0.6950309469246032,-0.06570721902820342,1,3,2,-1.429702558467976,-0.3928393016887807,2
1.5588428182703815,2,2,2.158339684729349,0.048576162969264494,0,0,1,1.3962890306606435,0.21189118894803669,0
0.07487710586843002,0,0,-0.1527310269338845,-0.808549202011745,1,1,3,-0.723204661185821,-0.13040908877091653,5
0.4619985960602434,2,2,-0.8696414474788904,-1.4942494939965525,5,1,0,1.3962890306606435,-0.31296923688769157,5
-1.2800481098029168,1,0,-0.6748835814760318,1.6485435109338153,1,1,4,-0.016706763903666186,-0.42136432483202674,3
-1.6671695999947302,0,0,-0.32650205392781445,0.1628595449667324,3,1,1,-0.723204661185821,-0.32437924614499003,0
1.2362415764438703,1,2,-0.5397283382585305,1.3056933649414115,3,0,2,1.3962890306606435,-0.3985443063174299,5
0.010356857503127785,0,1,-0.3458099458160289,-0.637124129015543,2,0,2,-1.429702558467976,-0.24450918134390093,0
